"Participant","V1","Condition","Congruity","Reaction_time","Response","Cue","Finger","FS","EC","PT","PD","SS","Gender","Age","Item","RTlog"
11,34,"II","Yes",0.520909070969,"lcmd","Index","Index",24,23,23,5,32,"male",22,"Index Index",-0.65217978035113
11,35,"II","Yes",0.387201976776,"lalt","Middle","Middle",24,23,23,5,32,"male",22,"Middle Middle",-0.94880881828283
11,36,"II","Yes",0.338282966614,"lalt","Middle","Middle",24,23,23,5,32,"male",22,"Middle Middle",-1.08387255440691
11,37,"II","Yes",0.363606023788,"lcmd","Index","Index",24,23,23,5,32,"male",22,"Index Index",-1.01168434974234
11,38,"II","No",0.355555915832,"lcmd","Index","Middle",24,23,23,5,32,"male",22,"Index Middle",-1.03407275425355
11,39,"II","No",0.34356803894,"lalt","Middle","Index",24,23,23,5,32,"male",22,"Middle Index",-1.06837011141736
11,40,"II","Yes",0.480731153488,"lcmd","Index","Index",24,23,23,5,32,"male",22,"Index Index",-0.732447097594731
11,41,"II","No",0.404260110855,"lalt","Middle","Index",24,23,23,5,32,"male",22,"Middle Index",-0.905696769446235
11,42,"II","Yes",0.500557994843,"lalt","Middle","Middle",24,23,23,5,32,"male",22,"Middle Middle",-0.692031813127526
11,43,"II","No",0.520134067535,"lcmd","Index","Middle",24,23,23,5,32,"male",22,"Index Middle",-0.653668678454399
11,44,"II","Yes",0.417762088776,"lcmd","Index","Index",24,23,23,5,32,"male",22,"Index Index",-0.872843174101267
11,45,"II","Yes",0.376045084,"lalt","Middle","Middle",24,23,23,5,32,"male",22,"Middle Middle",-0.978046238524864
11,46,"II","No",0.540658903122,"lcmd","Index","Middle",24,23,23,5,32,"male",22,"Index Middle",-0.614966692285134
11,47,"II","No",0.395896148682,"lalt","Middle","Index",24,23,23,5,32,"male",22,"Middle Index",-0.926603352924442
11,48,"II","No",0.523959159851,"lcmd","Index","Middle",24,23,23,5,32,"male",22,"Index Middle",-0.646341536914162
11,49,"II","Yes",0.61407995224,"lcmd","Index","Index",24,23,23,5,32,"male",22,"Index Index",-0.487630143937688
11,50,"II","Yes",0.428119087219,"lalt","Middle","Middle",24,23,23,5,32,"male",22,"Middle Middle",-0.848353880936347
11,51,"II","No",0.638512086868,"lalt","Middle","Index",24,23,23,5,32,"male",22,"Middle Index",-0.448614673590046
11,52,"II","Yes",0.385656118393,"lcmd","Index","Index",24,23,23,5,32,"male",22,"Index Index",-0.952809191583418
11,53,"II","No",0.473468160629,"lcmd","Index","Middle",24,23,23,5,32,"male",22,"Index Middle",-0.747670611216678
11,54,"II","Yes",0.520588064194,"lalt","Middle","Middle",24,23,23,5,32,"male",22,"Middle Middle",-0.652796213703325
11,55,"II","No",0.579095983505,"lalt","Middle","Index",24,23,23,5,32,"male",22,"Middle Index",-0.546287040528201
11,56,"II","Yes",0.57675614357,"lalt","Middle","Middle",24,23,23,5,32,"male",22,"Middle Middle",-0.550335729934725
11,57,"II","Yes",0.451817178726,"lcmd","Index","Index",24,23,23,5,32,"male",22,"Index Index",-0.794477652815839
11,58,"II","No",0.424398088455,"lcmd","Index","Middle",24,23,23,5,32,"male",22,"Index Middle",-0.85708337636414
11,59,"II","No",0.471092176437,"lalt","Middle","Index",24,23,23,5,32,"male",22,"Middle Index",-0.75270150042529
11,60,"II","No",0.487928056717,"lcmd","Index","Middle",24,23,23,5,32,"male",22,"Index Middle",-0.717587308757334
11,61,"II","Yes",0.467592048645,"lcmd","Index","Index",24,23,23,5,32,"male",22,"Index Index",-0.760159054137444
11,62,"II","No",0.390245008469,"lalt","Middle","Index",24,23,23,5,32,"male",22,"Middle Index",-0.94098051026673
11,63,"II","Yes",0.486247110367,"lalt","Middle","Middle",24,23,23,5,32,"male",22,"Middle Middle",-0.721038326757113
11,64,"II","No",0.500995874405,"lcmd","Index","Middle",24,23,23,5,32,"male",22,"Index Middle",-0.691157412651737
11,65,"II","Yes",0.405493068695,"lcmd","Index","Index",24,23,23,5,32,"male",22,"Index Index",-0.90265149880334
11,66,"II","Yes",0.441735029221,"lalt","Middle","Middle",24,23,23,5,32,"male",22,"Middle Middle",-0.817045058065712
11,67,"II","No",0.338165092468,"lalt","Middle","Index",24,23,23,5,32,"male",22,"Middle Index",-1.0842210634923
11,68,"II","No",0.469910097122,"lalt","Middle","Index",24,23,23,5,32,"male",22,"Middle Index",-0.755213885294054
11,69,"II","No",0.472964191437,"lcmd","Index","Middle",24,23,23,5,32,"male",22,"Index Middle",-0.748735598563176
11,70,"II","Yes",0.463406801224,"lalt","Middle","Middle",24,23,23,5,32,"male",22,"Middle Middle",-0.769149990302613
11,71,"II","Yes",0.397113847732,"lcmd","Index","Index",24,23,23,5,32,"male",22,"Index Index",-0.923532269299841
11,72,"II","Yes",0.51862783432,"lcmd","Index","Index",24,23,23,5,32,"male",22,"Index Index",-0.656568735277757
11,73,"II","No",0.6009370327,"lalt","Middle","Index",24,23,23,5,32,"male",22,"Middle Index",-0.509265120817645
11,74,"II","No",0.541329908371,"lcmd","Index","Middle",24,23,23,5,32,"male",22,"Index Middle",-0.6137263738495
11,75,"II","Yes",0.415494060516,"lalt","Middle","Middle",24,23,23,5,32,"male",22,"Middle Middle",-0.878286959575809
11,76,"II","Yes",0.710906028748,"lalt","Middle","Middle",24,23,23,5,32,"male",22,"Middle Middle",-0.341215025638151
11,77,"II","No",0.417623186111,"lalt","Middle","Index",24,23,23,5,32,"male",22,"Middle Index",-0.873175721658558
11,78,"II","No",0.448678922653,"lcmd","Index","Middle",24,23,23,5,32,"male",22,"Index Middle",-0.801447741355808
11,79,"II","Yes",0.519240808487,"lcmd","Index","Index",24,23,23,5,32,"male",22,"Index Index",-0.655387517900162
12,1,"IT","Yes",0.493166971207,"lcmd","Index","Index",18,17,18,17,27,"female",20,"Index Index",-0.706907478290065
12,2,"IT","No",0.429514884949,"lalt","Middle","Index",18,17,18,17,27,"female",20,"Middle Index",-0.845098881699675
12,3,"IT","No",0.570234870911,"lcmd","Index","Middle",18,17,18,17,27,"female",20,"Index Middle",-0.561706948794747
12,4,"IT","No",0.511541938782,"lalt","Middle","Index",18,17,18,17,27,"female",20,"Middle Index",-0.67032570519793
12,5,"IT","No",0.732920980454,"lcmd","Index","Middle",18,17,18,17,27,"female",20,"Index Middle",-0.310717385834333
12,6,"IT","Yes",0.476627063751,"lalt","Middle","Middle",18,17,18,17,27,"female",20,"Middle Middle",-0.741020930887741
12,7,"IT","Yes",0.514590835571,"lcmd","Index","Index",18,17,18,17,27,"female",20,"Index Index",-0.664383188132948
12,8,"IT","No",0.496834993362,"lcmd","Index","Middle",18,17,18,17,27,"female",20,"Index Middle",-0.699497313319319
12,9,"IT","Yes",0.424460983276,"lalt","Middle","Middle",18,17,18,17,27,"female",20,"Middle Middle",-0.856935189643376
12,10,"IT","Yes",0.56075387001,"lcmd","Index","Index",18,17,18,17,27,"female",20,"Index Index",-0.578473204116557
12,11,"IT","No",0.465808916092,"lalt","Middle","Index",18,17,18,17,27,"female",20,"Middle Index",-0.763979780255238
12,12,"IT","No",0.470874071121,"lalt","Middle","Index",18,17,18,17,27,"female",20,"Middle Index",-0.753164585637659
12,13,"IT","No",0.453535890579,"lcmd","Index","Middle",18,17,18,17,27,"female",20,"Index Middle",-0.790680871259666
12,14,"IT","Yes",0.510785913467,"lalt","Middle","Middle",18,17,18,17,27,"female",20,"Middle Middle",-0.6718047325983
12,15,"IT","Yes",0.489460086823,"lcmd","Index","Index",18,17,18,17,27,"female",20,"Index Index",-0.714452359002015
12,16,"IT","No",0.444134950638,"lalt","Middle","Index",18,17,18,17,27,"female",20,"Middle Index",-0.811626819852813
12,17,"IT","Yes",0.470944166183,"lcmd","Index","Index",18,17,18,17,27,"female",20,"Index Index",-0.753015735128393
12,18,"IT","Yes",0.406889867783,"lalt","Middle","Middle",18,17,18,17,27,"female",20,"Middle Middle",-0.899212725284774
12,19,"IT","No",0.406895065308,"lcmd","Index","Middle",18,17,18,17,27,"female",20,"Index Middle",-0.899199951578137
12,20,"IT","Yes",0.421157979965,"lalt","Middle","Middle",18,17,18,17,27,"female",20,"Middle Middle",-0.864747266365134
12,21,"IT","Yes",0.519424057007,"lcmd","Index","Index",18,17,18,17,27,"female",20,"Index Index",-0.655034663908487
12,22,"IT","No",0.489116001129,"lalt","Middle","Index",18,17,18,17,27,"female",20,"Middle Index",-0.715155596517047
12,23,"IT","No",0.461016082764,"lcmd","Index","Middle",18,17,18,17,27,"female",20,"Index Middle",-0.77432234990421
12,24,"IT","No",0.50994887352,"lcmd","Index","Middle",18,17,18,17,27,"female",20,"Index Middle",-0.673444806288932
12,25,"IT","Yes",0.447296094894,"lalt","Middle","Middle",18,17,18,17,27,"female",20,"Middle Middle",-0.804534498977152
12,26,"IT","No",0.485746192932,"lalt","Middle","Index",18,17,18,17,27,"female",20,"Middle Index",-0.72206902826019
12,27,"IT","Yes",0.476381015778,"lcmd","Index","Index",18,17,18,17,27,"female",20,"Index Index",-0.741537291627491
12,28,"IT","Yes",0.418773889542,"lcmd","Index","Index",18,17,18,17,27,"female",20,"Index Index",-0.870424147817593
12,29,"IT","No",0.466472101212,"lcmd","Index","Middle",18,17,18,17,27,"female",20,"Index Middle",-0.762557064958982
12,30,"IT","No",0.392047119141,"lalt","Middle","Index",18,17,18,17,27,"female",20,"Middle Index",-0.936373244525037
12,32,"IT","No",0.535785150528,"lcmd","Index","Middle",18,17,18,17,27,"female",20,"Index Middle",-0.624022036835752
12,33,"IT","Yes",0.515188980102,"lcmd","Index","Index",18,17,18,17,27,"female",20,"Index Index",-0.663221493974324
12,34,"IT","Yes",0.450520086288,"lalt","Middle","Middle",18,17,18,17,27,"female",20,"Middle Middle",-0.797352616272872
12,35,"IT","No",0.517469072342,"lalt","Middle","Index",18,17,18,17,27,"female",20,"Middle Index",-0.658805519218866
12,36,"IT","No",0.540335941315,"lcmd","Index","Middle",18,17,18,17,27,"female",20,"Index Middle",-0.615564219309933
12,37,"IT","No",0.528491020203,"lalt","Middle","Index",18,17,18,17,27,"female",20,"Middle Index",-0.637729464917425
12,38,"IT","Yes",0.514304971695,"lalt","Middle","Middle",18,17,18,17,27,"female",20,"Middle Middle",-0.664938859331794
12,39,"IT","Yes",0.415154933929,"lcmd","Index","Index",18,17,18,17,27,"female",20,"Index Index",-0.879103493654849
12,40,"IT","Yes",0.529552221298,"lcmd","Index","Index",18,17,18,17,27,"female",20,"Index Index",-0.635723495011426
12,41,"IT","No",0.563601207733,"lcmd","Index","Middle",18,17,18,17,27,"female",20,"Index Middle",-0.57340835606956
12,42,"IT","Yes",0.426062011719,"lalt","Middle","Middle",18,17,18,17,27,"female",20,"Middle Middle",-0.853170375891182
12,43,"IT","No",0.512354803085,"lalt","Middle","Index",18,17,18,17,27,"female",20,"Middle Index",-0.66873791916339
12,44,"IT","Yes",0.617863988876,"lcmd","Index","Index",18,17,18,17,27,"female",20,"Index Index",-0.481486928471122
12,45,"IT","No",0.483527851105,"lcmd","Index","Middle",18,17,18,17,27,"female",20,"Index Middle",-0.726646362635064
12,46,"IT","No",0.496869850159,"lalt","Middle","Index",18,17,18,17,27,"female",20,"Middle Index",-0.699427158087126
12,47,"IT","Yes",0.484337043762,"lalt","Middle","Middle",18,17,18,17,27,"female",20,"Middle Middle",-0.724974243210478
12,48,"IT","Yes",0.517033004761,"lalt","Middle","Middle",18,17,18,17,27,"female",20,"Middle Middle",-0.659648567515198
12,49,"IT","Yes",0.579361820221,"lcmd","Index","Index",18,17,18,17,27,"female",20,"Index Index",-0.545828091190882
12,50,"IT","No",0.505263853073,"lalt","Middle","Index",18,17,18,17,27,"female",20,"Middle Index",-0.682674504819951
12,51,"IT","No",0.620429134369,"lcmd","Index","Middle",18,17,18,17,27,"female",20,"Index Middle",-0.477343888161801
12,52,"IT","Yes",0.681256961823,"lcmd","Index","Index",18,17,18,17,27,"female",20,"Index Index",-0.383815713867174
12,53,"IT","No",0.51188416481,"lalt","Middle","Index",18,17,18,17,27,"female",20,"Middle Index",-0.669656920144365
12,54,"IT","Yes",0.45449590683,"lalt","Middle","Middle",18,17,18,17,27,"female",20,"Middle Middle",-0.788566371279744
12,55,"IT","No",0.537848949432,"lcmd","Index","Middle",18,17,18,17,27,"female",20,"Index Middle",-0.620177521379248
12,56,"IT","No",0.487100076675,"lcmd","Index","Middle",18,17,18,17,27,"female",20,"Index Middle",-0.719285680758443
12,57,"IT","Yes",0.753266954422,"lcmd","Index","Index",18,17,18,17,27,"female",20,"Index Index",-0.283335592865261
12,58,"IT","No",0.48842291832,"lalt","Middle","Index",18,17,18,17,27,"female",20,"Middle Index",-0.71657361253942
12,59,"IT","Yes",0.478906011581,"lalt","Middle","Middle",18,17,18,17,27,"female",20,"Middle Middle",-0.736250918818228
12,60,"IT","No",0.510929012299,"lcmd","Index","Middle",18,17,18,17,27,"female",20,"Index Middle",-0.671524617608635
12,61,"IT","Yes",0.917764997482,"lcmd","Index","Index",18,17,18,17,27,"female",20,"Index Index",-0.0858139151620334
12,62,"IT","No",0.498352146149,"lalt","Middle","Index",18,17,18,17,27,"female",20,"Middle Index",-0.696448331068464
12,63,"IT","Yes",0.523259973526,"lalt","Middle","Middle",18,17,18,17,27,"female",20,"Middle Middle",-0.64767685710954
12,64,"IT","Yes",0.433715963364,"lcmd","Index","Index",18,17,18,17,27,"female",20,"Index Index",-0.835365421430597
12,65,"IT","Yes",0.390530014038,"lalt","Middle","Middle",18,17,18,17,27,"female",20,"Middle Middle",-0.940250452123365
12,66,"IT","No",0.562246894836,"lalt","Middle","Index",18,17,18,17,27,"female",20,"Middle Index",-0.575814210904072
12,68,"IT","Yes",0.587912034988,"lalt","Middle","Middle",18,17,18,17,27,"female",20,"Middle Middle",-0.531177942635304
12,69,"IT","No",0.523349952698,"lalt","Middle","Index",18,17,18,17,27,"female",20,"Middle Index",-0.647504913064357
12,70,"IT","Yes",0.675294971466,"lcmd","Index","Index",18,17,18,17,27,"female",20,"Index Index",-0.392605688799567
12,71,"IT","No",0.582375097275,"lcmd","Index","Middle",18,17,18,17,27,"female",20,"Index Middle",-0.540640541813638
12,72,"IT","No",0.586607885361,"lcmd","Index","Middle",18,17,18,17,27,"female",20,"Index Middle",-0.533398680045331
12,73,"IT","Yes",0.53675198555,"lalt","Middle","Middle",18,17,18,17,27,"female",20,"Middle Middle",-0.622219143021891
12,74,"IT","Yes",0.538757896423,"lcmd","Index","Index",18,17,18,17,27,"female",20,"Index Index",-0.618488980737949
12,75,"IT","No",0.436298131943,"lalt","Middle","Index",18,17,18,17,27,"female",20,"Middle Index",-0.829429480450096
12,76,"IT","Yes",0.513644838333,"lalt","Middle","Middle",18,17,18,17,27,"female",20,"Middle Middle",-0.666223228366754
12,77,"IT","No",0.550382089615,"lalt","Middle","Index",18,17,18,17,27,"female",20,"Middle Index",-0.597142533562884
12,78,"IT","No",0.499681997299,"lcmd","Index","Middle",18,17,18,17,27,"female",20,"Index Middle",-0.693783388299177
12,79,"IT","Yes",0.613021087647,"lcmd","Index","Index",18,17,18,17,27,"female",20,"Index Index",-0.489355942908416
13,1,"II","No",0.623057079315,"lcmd","Index","Middle",21,25,16,16,30,"female",21,"Index Middle",-0.473117144303265
13,2,"II","Yes",0.705060052872,"lalt","Middle","Middle",21,25,16,16,30,"female",21,"Middle Middle",-0.349472298418873
13,3,"II","Yes",0.57852191925,"lcmd","Index","Index",21,25,16,16,30,"female",21,"Index Index",-0.547278843264996
13,4,"II","No",0.685823106766,"lalt","Middle","Index",21,25,16,16,30,"female",21,"Middle Index",-0.37713554636548
13,5,"II","Yes",0.652838993073,"lalt","Middle","Middle",21,25,16,16,30,"female",21,"Middle Middle",-0.426424745080281
13,6,"II","No",0.580761146545,"lcmd","Index","Middle",21,25,16,16,30,"female",21,"Index Middle",-0.543415714153777
13,7,"II","Yes",0.716879987717,"lcmd","Index","Index",21,25,16,16,30,"female",21,"Index Index",-0.332846833540143
13,8,"II","Yes",0.588652992249,"lcmd","Index","Index",21,25,16,16,30,"female",21,"Index Index",-0.529918416231235
13,9,"II","Yes",0.638219928741,"lalt","Middle","Middle",21,25,16,16,30,"female",21,"Middle Middle",-0.449072339143236
13,10,"II","No",0.596857023239,"lcmd","Index","Middle",21,25,16,16,30,"female",21,"Index Middle",-0.516077686334315
13,11,"II","No",0.547288036346,"lalt","Middle","Index",21,25,16,16,30,"female",21,"Middle Index",-0.602780040479188
13,12,"II","Yes",0.541315078735,"lcmd","Index","Index",21,25,16,16,30,"female",21,"Index Index",-0.613753769045853
13,13,"II","No",0.504199934006,"lalt","Middle","Index",21,25,16,16,30,"female",21,"Middle Index",-0.684782395116862
13,14,"II","No",0.551861095428,"lcmd","Index","Middle",21,25,16,16,30,"female",21,"Index Middle",-0.594458903088768
13,15,"II","Yes",0.610864114761,"lalt","Middle","Middle",21,25,16,16,30,"female",21,"Middle Middle",-0.492880742644503
13,16,"II","Yes",0.612498950958,"lalt","Middle","Middle",21,25,16,16,30,"female",21,"Middle Middle",-0.490208049286354
13,17,"II","Yes",0.629450082779,"lcmd","Index","Index",21,25,16,16,30,"female",21,"Index Index",-0.462908725259829
13,18,"II","No",0.621162033081,"lalt","Middle","Index",21,25,16,16,30,"female",21,"Middle Index",-0.476163308247352
13,19,"II","No",0.625674915314,"lcmd","Index","Middle",21,25,16,16,30,"female",21,"Index Middle",-0.468924347377601
13,20,"II","No",0.613922071457,"lcmd","Index","Middle",21,25,16,16,30,"female",21,"Index Middle",-0.48788727834109
13,21,"II","Yes",0.796385860443,"lalt","Middle","Middle",21,25,16,16,30,"female",21,"Middle Middle",-0.22767146129049
13,22,"II","Yes",0.563369894028,"lcmd","Index","Index",21,25,16,16,30,"female",21,"Index Index",-0.573818861197663
13,23,"II","No",0.703188085556,"lalt","Middle","Index",21,25,16,16,30,"female",21,"Middle Index",-0.352130875934457
13,24,"II","Yes",0.682993078232,"lalt","Middle","Middle",21,25,16,16,30,"female",21,"Middle Middle",-0.381270553822876
13,25,"II","No",0.574042892456,"lcmd","Index","Middle",21,25,16,16,30,"female",21,"Index Middle",-0.555051159921283
13,26,"II","No",0.587525081635,"lalt","Middle","Index",21,25,16,16,30,"female",21,"Middle Index",-0.531836341730426
13,27,"II","Yes",0.735435914993,"lcmd","Index","Index",21,25,16,16,30,"female",21,"Index Index",-0.30729187394957
13,28,"II","No",0.627817821503,"lcmd","Index","Middle",21,25,16,16,30,"female",21,"Index Middle",-0.465505247747184
13,29,"II","No",0.648611974716,"lalt","Middle","Index",21,25,16,16,30,"female",21,"Middle Index",-0.432920622874167
13,30,"II","Yes",0.755972909927,"lalt","Middle","Middle",21,25,16,16,30,"female",21,"Middle Middle",-0.279749736874531
13,31,"II","Yes",0.653568935394,"lcmd","Index","Index",21,25,16,16,30,"female",21,"Index Index",-0.42530726503281
13,32,"II","No",0.731109952927,"lcmd","Index","Middle",21,25,16,16,30,"female",21,"Index Middle",-0.31319141614265
13,33,"II","No",0.704507780075,"lalt","Middle","Index",21,25,16,16,30,"female",21,"Middle Index",-0.350255904304806
13,34,"II","Yes",0.686321973801,"lalt","Middle","Middle",21,25,16,16,30,"female",21,"Middle Middle",-0.376408411802166
13,35,"II","Yes",0.538490009308,"lcmd","Index","Index",21,25,16,16,30,"female",21,"Index Index",-0.618986335374884
13,36,"II","Yes",0.582173109055,"lcmd","Index","Index",21,25,16,16,30,"female",21,"Index Index",-0.540987437237851
13,37,"II","No",0.687925052643,"lalt","Middle","Index",21,25,16,16,30,"female",21,"Middle Index",-0.374075382094572
13,38,"II","Yes",0.676117992401,"lalt","Middle","Middle",21,25,16,16,30,"female",21,"Middle Middle",-0.391387673198481
13,39,"II","No",0.621941804886,"lcmd","Index","Middle",21,25,16,16,30,"female",21,"Index Middle",-0.474908751896614
13,40,"II","Yes",0.639949989319,"lcmd","Index","Index",21,25,16,16,30,"female",21,"Index Index",-0.446365247370703
13,41,"II","No",0.680107975006,"lalt","Middle","Index",21,25,16,16,30,"female",21,"Middle Index",-0.385503706643741
13,42,"II","Yes",0.641445112228,"lalt","Middle","Middle",21,25,16,16,30,"female",21,"Middle Middle",-0.444031660195779
13,43,"II","No",0.711890077591,"lcmd","Index","Middle",21,25,16,16,30,"female",21,"Index Middle",-0.339831764894714
13,44,"II","Yes",0.56155500412,"lalt","Middle","Middle",21,25,16,16,30,"female",21,"Middle Middle",-0.57704555034933
13,45,"II","Yes",0.570909070969,"lcmd","Index","Index",21,25,16,16,30,"female",21,"Index Index",-0.560525327245175
13,46,"II","No",0.584560108185,"lcmd","Index","Middle",21,25,16,16,30,"female",21,"Index Middle",-0.536895666428369
