"Participant","V1","Condition","Congruity","Reaction_time","Response","Correctness","Cue","Finger","FS","EC","PT","PD","SS","Gender","Age"
20,31,"IT","Yes",0.527441930771,"lcmd",1,"Index","Index",23,25,19,15,28,0,21
20,32,"IT","Yes",0.574389886856,"lalt",1,"Middle","Middle",23,25,19,15,28,0,21
20,33,"IT","Yes",0.541060113907,"lcmd",1,"Index","Index",23,25,19,15,28,0,21
20,34,"IT","No",0.551532936096,"lalt",0,"Index","Middle",23,25,19,15,28,0,21
20,35,"IT","No",0.525806808472,"lalt",1,"Middle","Index",23,25,19,15,28,0,21
20,36,"IT","Yes",0.698081016541,"lcmd",1,"Index","Index",23,25,19,15,28,0,21
20,37,"IT","No",0.56560716629,"lcmd",1,"Index","Middle",23,25,19,15,28,0,21
20,38,"IT","Yes",0.55289812088,"lalt",1,"Middle","Middle",23,25,19,15,28,0,21
20,39,"IT","No",0.66250500679,"lalt",1,"Middle","Index",23,25,19,15,28,0,21
20,40,"IT","No",0.636884784699,"lalt",1,"Middle","Index",23,25,19,15,28,0,21
20,41,"IT","Yes",0.556959915161,"lcmd",1,"Index","Index",23,25,19,15,28,0,21
20,42,"IT","Yes",0.531753110886,"lalt",1,"Middle","Middle",23,25,19,15,28,0,21
20,43,"IT","No",0.645606803894,"lcmd",1,"Index","Middle",23,25,19,15,28,0,21
20,44,"IT","Yes",0.662092065811,"lalt",1,"Middle","Middle",23,25,19,15,28,0,21
20,45,"IT","Yes",0.525634002686,"lcmd",1,"Index","Index",23,25,19,15,28,0,21
20,46,"IT","No",0.591614961624,"lalt",1,"Middle","Index",23,25,19,15,28,0,21
20,47,"IT","No",0.60298705101,"lcmd",1,"Index","Middle",23,25,19,15,28,0,21
20,48,"IT","Yes",0.453695011139,"lalt",1,"Middle","Middle",23,25,19,15,28,0,21
20,49,"IT","Yes",0.50655708313,"lcmd",1,"Index","Index",23,25,19,15,28,0,21
20,50,"IT","No",0.428644990921,"lcmd",1,"Index","Middle",23,25,19,15,28,0,21
20,51,"IT","No",0.54881901741,"lalt",1,"Middle","Index",23,25,19,15,28,0,21
20,52,"IT","Yes",-2.10290994644,"lalt",0,"Index","Index",23,25,19,15,28,0,21
20,53,"IT","No",0.505607795715,"lcmd",1,"Index","Middle",23,25,19,15,28,0,21
20,54,"IT","No",0.497474956512,"lalt",1,"Middle","Index",23,25,19,15,28,0,21
20,55,"IT","Yes",0.502401018143,"lalt",1,"Middle","Middle",23,25,19,15,28,0,21
20,56,"IT","Yes",0.52647600174,"lalt",1,"Middle","Middle",23,25,19,15,28,0,21
20,57,"IT","No",0.462600946426,"lalt",1,"Middle","Index",23,25,19,15,28,0,21
20,58,"IT","No",0.663692188263,"lcmd",1,"Index","Middle",23,25,19,15,28,0,21
20,59,"IT","Yes",0.520132875443,"lcmd",1,"Index","Index",23,25,19,15,28,0,21
20,60,"IT","Yes",0.455766010284,"lcmd",1,"Index","Index",23,25,19,15,28,0,21
20,61,"IT","No",-2.74840798378,"lalt",1,"Middle","Index",23,25,19,15,28,0,21
20,62,"IT","No",0.533045101166,"lalt",0,"Index","Middle",23,25,19,15,28,0,21
20,63,"IT","Yes",0.50308008194,"lcmd",0,"Middle","Middle",23,25,19,15,28,0,21
20,64,"IT","No",0.563154029846,"lalt",1,"Middle","Index",23,25,19,15,28,0,21
20,65,"IT","Yes",0.490972089767,"lalt",1,"Middle","Middle",23,25,19,15,28,0,21
20,66,"IT","No",0.576574897766,"lcmd",1,"Index","Middle",23,25,19,15,28,0,21
20,67,"IT","Yes",0.520336961746,"lcmd",1,"Index","Index",23,25,19,15,28,0,21
20,68,"IT","No",0.60279417038,"lalt",1,"Middle","Index",23,25,19,15,28,0,21
20,69,"IT","Yes",0.482711172104,"lalt",1,"Middle","Middle",23,25,19,15,28,0,21
20,70,"IT","Yes",0.539331007004,"lcmd",1,"Index","Index",23,25,19,15,28,0,21
20,71,"IT","No",0.546985960007,"lalt",0,"Index","Middle",23,25,19,15,28,0,21
20,72,"IT","No",0.585597896576,"lalt",1,"Middle","Index",23,25,19,15,28,0,21
20,73,"IT","Yes",0.475833940506,"lalt",1,"Middle","Middle",23,25,19,15,28,0,21
20,74,"IT","Yes",0.602273845673,"lcmd",1,"Index","Index",23,25,19,15,28,0,21
20,75,"IT","No",0.52270898819,"lcmd",1,"Index","Middle",23,25,19,15,28,0,21
20,76,"IT","Yes",0.509926080704,"lcmd",1,"Index","Index",23,25,19,15,28,0,21
20,77,"IT","Yes",0.491837978363,"lalt",1,"Middle","Middle",23,25,19,15,28,0,21
20,78,"IT","No",0.583685970306,"lcmd",1,"Index","Middle",23,25,19,15,28,0,21
20,79,"IT","No",0.507529115677,"lcmd",0,"Middle","Index",23,25,19,15,28,0,21
21,0,"II","No",-29.076210928,"lalt",1,"Middle","Index",22,23,22,2,28,0,25
21,1,"II","Yes",0.502031850815,"lcmd",1,"Index","Index",22,23,22,2,28,0,25
21,2,"II","Yes",0.483885145187,"lalt",1,"Middle","Middle",22,23,22,2,28,0,25
21,3,"II","No",0.422043037415,"lcmd",1,"Index","Middle",22,23,22,2,28,0,25
21,4,"II","Yes",0.412502002716,"lalt",1,"Middle","Middle",22,23,22,2,28,0,25
21,5,"II","No",0.414750909805,"lcmd",1,"Index","Middle",22,23,22,2,28,0,25
21,6,"II","Yes",0.520434999466,"lcmd",1,"Index","Index",22,23,22,2,28,0,25
21,7,"II","No",0.47464389801,"lcmd",0,"Middle","Index",22,23,22,2,28,0,25
21,8,"II","Yes",0.499238920212,"lcmd",1,"Index","Index",22,23,22,2,28,0,25
21,9,"II","Yes",0.501555967331,"lalt",1,"Middle","Middle",22,23,22,2,28,0,25
21,10,"II","No",0.499240970612,"lcmd",1,"Index","Middle",22,23,22,2,28,0,25
21,11,"II","No",0.450290775299,"lalt",1,"Middle","Index",22,23,22,2,28,0,25
21,12,"II","Yes",0.43339099884,"lcmd",1,"Index","Index",22,23,22,2,28,0,25
21,13,"II","Yes",0.541785860062,"lalt",1,"Middle","Middle",22,23,22,2,28,0,25
21,14,"II","No",0.3929500103,"lcmd",1,"Index","Middle",22,23,22,2,28,0,25
21,15,"II","No",0.503431034088,"lalt",1,"Middle","Index",22,23,22,2,28,0,25
21,16,"II","Yes",0.429831838608,"lalt",1,"Middle","Middle",22,23,22,2,28,0,25
21,17,"II","Yes",0.393189144135,"lcmd",1,"Index","Index",22,23,22,2,28,0,25
21,18,"II","No",0.528185796738,"lcmd",1,"Index","Middle",22,23,22,2,28,0,25
21,19,"II","No",-0.997416877747,"lcmd",0,"Middle","Index",22,23,22,2,28,0,25
21,20,"II","No",0.380433177948,"lcmd",1,"Index","Middle",22,23,22,2,28,0,25
21,21,"II","Yes",0.395670986176,"lalt",1,"Middle","Middle",22,23,22,2,28,0,25
21,22,"II","Yes",0.361059904099,"lcmd",1,"Index","Index",22,23,22,2,28,0,25
21,23,"II","No",0.440208148956,"lalt",1,"Middle","Index",22,23,22,2,28,0,25
21,24,"II","No",0.444682073593,"lalt",1,"Middle","Index",22,23,22,2,28,0,25
21,25,"II","Yes",0.415706968308,"lalt",1,"Middle","Middle",22,23,22,2,28,0,25
21,26,"II","Yes",0.379934167862,"lcmd",1,"Index","Index",22,23,22,2,28,0,25
21,27,"II","No",0.478779935837,"lcmd",1,"Index","Middle",22,23,22,2,28,0,25
21,28,"II","Yes",0.425725793839,"lcmd",1,"Index","Index",22,23,22,2,28,0,25
21,29,"II","No",0.412294006348,"lalt",1,"Middle","Index",22,23,22,2,28,0,25
21,30,"II","No",0.549213981628,"lcmd",1,"Index","Middle",22,23,22,2,28,0,25
21,31,"II","Yes",0.349581050873,"lalt",1,"Middle","Middle",22,23,22,2,28,0,25
21,32,"II","Yes",0.446267080307,"lalt",1,"Middle","Middle",22,23,22,2,28,0,25
21,33,"II","No",0.837802839279,"lalt",1,"Middle","Index",22,23,22,2,28,0,25
21,34,"II","Yes",0.430416965485,"lcmd",1,"Index","Index",22,23,22,2,28,0,25
21,35,"II","No",0.396517896652,"lcmd",1,"Index","Middle",22,23,22,2,28,0,25
21,36,"II","Yes",0.355003976822,"lalt",1,"Middle","Middle",22,23,22,2,28,0,25
21,37,"II","No",-2.24470591545,"lcmd",1,"Index","Middle",22,23,22,2,28,0,25
21,38,"II","Yes",0.410298013687,"lcmd",1,"Index","Index",22,23,22,2,28,0,25
21,39,"II","No",0.326886987686,"lalt",1,"Middle","Index",22,23,22,2,28,0,25
21,40,"II","No",0.484551048279,"lcmd",1,"Index","Middle",22,23,22,2,28,0,25
21,41,"II","Yes",-1.47208395004,"lcmd",0,"Middle","Middle",22,23,22,2,28,0,25
21,42,"II","No",0.523957109451,"lalt",1,"Middle","Index",22,23,22,2,28,0,25
21,43,"II","Yes",0.345907974243,"lcmd",1,"Index","Index",22,23,22,2,28,0,25
21,44,"II","Yes",0.385137987137,"lalt",1,"Middle","Middle",22,23,22,2,28,0,25
21,45,"II","No",0.38243803978,"lcmd",1,"Index","Middle",22,23,22,2,28,0,25
21,46,"II","Yes",0.427729940414,"lcmd",1,"Index","Index",22,23,22,2,28,0,25
21,47,"II","No",0.396967172623,"lalt",1,"Middle","Index",22,23,22,2,28,0,25
21,48,"II","Yes",0.404498052597,"lcmd",1,"Index","Index",22,23,22,2,28,0,25
21,49,"II","No",-1.5886089325,"lcmd",1,"Index","Middle",22,23,22,2,28,0,25
21,50,"II","Yes",0.474257898331,"lalt",1,"Middle","Middle",22,23,22,2,28,0,25
21,51,"II","No",0.41795296669,"lalt",1,"Middle","Index",22,23,22,2,28,0,25
21,52,"II","Yes",0.558278846741,"lcmd",1,"Index","Index",22,23,22,2,28,0,25
21,53,"II","No",0.422142982483,"lcmd",1,"Index","Middle",22,23,22,2,28,0,25
21,54,"II","Yes",0.388373947144,"lalt",1,"Middle","Middle",22,23,22,2,28,0,25
21,55,"II","No",0.471075963974,"lalt",1,"Middle","Index",22,23,22,2,28,0,25
21,56,"II","No",0.498303794861,"lalt",1,"Middle","Index",22,23,22,2,28,0,25
21,57,"II","Yes",0.556806993485,"lcmd",1,"Index","Index",22,23,22,2,28,0,25
21,58,"II","Yes",0.411248064041,"lalt",1,"Middle","Middle",22,23,22,2,28,0,25
21,59,"II","No",0.447648096085,"lcmd",1,"Index","Middle",22,23,22,2,28,0,25
21,60,"II","No",-2.21373696327,"lcmd",1,"Index","Middle",22,23,22,2,28,0,25
21,61,"II","No",0.49004702568,"lalt",1,"Middle","Index",22,23,22,2,28,0,25
21,62,"II","Yes",0.516152191162,"lcmd",1,"Index","Index",22,23,22,2,28,0,25
21,63,"II","Yes",0.47183008194,"lalt",1,"Middle","Middle",22,23,22,2,28,0,25
21,64,"II","Yes",0.455204153061,"lalt",1,"Middle","Middle",22,23,22,2,28,0,25
21,65,"II","No",0.557662200928,"lcmd",1,"Index","Middle",22,23,22,2,28,0,25
21,66,"II","No",0.404519176483,"lalt",1,"Middle","Index",22,23,22,2,28,0,25
21,67,"II","Yes",0.525348043442,"lcmd",1,"Index","Index",22,23,22,2,28,0,25
21,68,"II","No",0.39990696907,"lalt",1,"Middle","Index",22,23,22,2,28,0,25
21,69,"II","No",0.457800960541,"lcmd",1,"Index","Middle",22,23,22,2,28,0,25
21,70,"II","Yes",0.513719987869,"lcmd",1,"Index","Index",22,23,22,2,28,0,25
21,71,"II","Yes",0.477604055405,"lalt",1,"Middle","Middle",22,23,22,2,28,0,25
21,72,"II","Yes",0.448547935486,"lcmd",1,"Index","Index",22,23,22,2,28,0,25
21,73,"II","Yes",0.432455968857,"lalt",1,"Middle","Middle",22,23,22,2,28,0,25
21,74,"II","No",0.46582403183,"lcmd",1,"Index","Middle",22,23,22,2,28,0,25
21,75,"II","No",0.343272018433,"lalt",1,"Middle","Index",22,23,22,2,28,0,25
21,76,"II","Yes",0.392824888229,"lalt",1,"Middle","Middle",22,23,22,2,28,0,25
21,77,"II","No",0.477495002747,"lcmd",1,"Index","Middle",22,23,22,2,28,0,25
21,78,"II","No",0.347083187103,"lalt",1,"Middle","Index",22,23,22,2,28,0,25
21,79,"II","Yes",0.438946056366,"lcmd",1,"Index","Index",22,23,22,2,28,0,25
22,0,"IT","No",0.486558008194,"lalt",1,"Middle","Index",18,22,13,19,33,0,24
22,1,"IT","No",0.882228040695,"lcmd",1,"Index","Middle",18,22,13,19,33,0,24
22,2,"IT","Yes",0.66202287674,"lcmd",1,"Index","Index",18,22,13,19,33,0,24
22,3,"IT","Yes",0.420988130569,"lalt",1,"Middle","Middle",18,22,13,19,33,0,24
22,4,"IT","No",0.916902065277,"lalt",1,"Middle","Index",18,22,13,19,33,0,24
22,5,"IT","No",0.600071144104,"lcmd",1,"Index","Middle",18,22,13,19,33,0,24
22,6,"IT","Yes",0.510070085526,"lalt",1,"Middle","Middle",18,22,13,19,33,0,24
22,7,"IT","Yes",0.533018016815,"lcmd",1,"Index","Index",18,22,13,19,33,0,24
22,8,"IT","No",0.562720823288,"lalt",1,"Middle","Index",18,22,13,19,33,0,24
22,9,"IT","No",0.99394402504,"lcmd",1,"Index","Middle",18,22,13,19,33,0,24
22,10,"IT","Yes",0.612314987183,"lalt",1,"Middle","Middle",18,22,13,19,33,0,24
22,11,"IT","Yes",0.462592077255,"lcmd",1,"Index","Index",18,22,13,19,33,0,24
22,12,"IT","Yes",0.515736961365,"lalt",1,"Middle","Middle",18,22,13,19,33,0,24
22,13,"IT","No",0.565353870392,"lcmd",1,"Index","Middle",18,22,13,19,33,0,24
22,14,"IT","Yes",0.486348199844,"lcmd",1,"Index","Index",18,22,13,19,33,0,24
22,15,"IT","No",0.6268699646,"lalt",1,"Middle","Index",18,22,13,19,33,0,24
22,16,"IT","No",0.870159864426,"lalt",1,"Middle","Index",18,22,13,19,33,0,24
22,17,"IT","Yes",0.520588922501,"lalt",1,"Middle","Middle",18,22,13,19,33,0,24
22,18,"IT","No",0.674143075943,"lcmd",1,"Index","Middle",18,22,13,19,33,0,24
22,19,"IT","Yes",0.47609205246,"lcmd",1,"Index","Index",18,22,13,19,33,0,24
22,20,"IT","Yes",0.456535148621,"lalt",1,"Middle","Middle",18,22,13,19,33,0,24
22,21,"IT","Yes",0.633205938339,"lcmd",1,"Index","Index",18,22,13,19,33,0,24
22,22,"IT","No",0.670342063904,"lalt",1,"Middle","Index",18,22,13,19,33,0,24
22,23,"IT","No",0.943287801743,"lcmd",1,"Index","Middle",18,22,13,19,33,0,24
22,24,"IT","No",0.754582881927,"lcmd",1,"Index","Middle",18,22,13,19,33,0,24
22,25,"IT","Yes",0.531743860245,"lcmd",1,"Index","Index",18,22,13,19,33,0,24
22,26,"IT","No",0.647923946381,"lalt",1,"Middle","Index",18,22,13,19,33,0,24
22,27,"IT","Yes",0.498615980148,"lalt",1,"Middle","Middle",18,22,13,19,33,0,24
22,28,"IT","Yes",0.474577951431,"lalt",1,"Middle","Middle",18,22,13,19,33,0,24
22,29,"IT","No",0.787296104431,"lcmd",1,"Index","Middle",18,22,13,19,33,0,24
22,30,"IT","Yes",0.43161406517,"lcmd",1,"Index","Index",18,22,13,19,33,0,24
22,31,"IT","No",0.569412899017,"lalt",1,"Middle","Index",18,22,13,19,33,0,24
22,32,"IT","Yes",0.590243148804,"lcmd",1,"Index","Index",18,22,13,19,33,0,24
22,33,"IT","No",0.550738096237,"lalt",1,"Middle","Index",18,22,13,19,33,0,24
22,34,"IT","No",0.74739689827,"lcmd",1,"Index","Middle",18,22,13,19,33,0,24
22,35,"IT","Yes",0.464197969437,"lalt",1,"Middle","Middle",18,22,13,19,33,0,24
22,36,"IT","Yes",0.570783948898,"lcmd",1,"Index","Index",18,22,13,19,33,0,24
22,37,"IT","No",0.580983114243,"lalt",1,"Middle","Index",18,22,13,19,33,0,24
22,38,"IT","Yes",0.512424039841,"lalt",1,"Middle","Middle",18,22,13,19,33,0,24
22,39,"IT","No",0.548947000504,"lcmd",1,"Index","Middle",18,22,13,19,33,0,24
22,40,"IT","No",0.568909835815,"lalt",1,"Middle","Index",18,22,13,19,33,0,24
22,41,"IT","Yes",0.479745960236,"lcmd",1,"Index","Index",18,22,13,19,33,0,24
22,42,"IT","Yes",0.527289962769,"lalt",1,"Middle","Middle",18,22,13,19,33,0,24
22,43,"IT","No",0.510426092148,"lcmd",1,"Index","Middle",18,22,13,19,33,0,24
22,44,"IT","No",0.650043010712,"lalt",1,"Middle","Index",18,22,13,19,33,0,24
22,45,"IT","No",0.530524969101,"lcmd",1,"Index","Middle",18,22,13,19,33,0,24
22,46,"IT","Yes",0.429515981674,"lalt",1,"Middle","Middle",18,22,13,19,33,0,24
22,47,"IT","Yes",0.469210147858,"lcmd",1,"Index","Index",18,22,13,19,33,0,24
22,48,"IT","Yes",0.4755859375,"lcmd",1,"Index","Index",18,22,13,19,33,0,24
22,49,"IT","No",0.575940895081,"lalt",1,"Middle","Index",18,22,13,19,33,0,24
22,50,"IT","No",1.28444519043,"lcmd",1,"Index","Middle",18,22,13,19,33,0,24
22,51,"IT","Yes",0.471918201447,"lalt",1,"Middle","Middle",18,22,13,19,33,0,24
22,52,"IT","Yes",0.479870891571,"lalt",1,"Middle","Middle",18,22,13,19,33,0,24
22,53,"IT","No",0.770449018478,"lcmd",1,"Index","Middle",18,22,13,19,33,0,24
22,54,"IT","No",0.679187011719,"lalt",1,"Middle","Index",18,22,13,19,33,0,24
22,55,"IT","Yes",0.501177978516,"lcmd",1,"Index","Index",18,22,13,19,33,0,24
22,56,"IT","Yes",0.373836994171,"lalt",1,"Middle","Middle",18,22,13,19,33,0,24
22,57,"IT","No",0.524511098862,"lcmd",0,"Middle","Index",18,22,13,19,33,0,24
22,58,"IT","Yes",0.592375087738,"lcmd",1,"Index","Index",18,22,13,19,33,0,24
22,59,"IT","No",0.897952079773,"lcmd",1,"Index","Middle",18,22,13,19,33,0,24
22,60,"IT","Yes",0.479112911224,"lcmd",1,"Index","Index",18,22,13,19,33,0,24
22,61,"IT","Yes",0.523351001739,"lalt",1,"Middle","Middle",18,22,13,19,33,0,24
22,62,"IT","No",0.583699131012,"lalt",1,"Middle","Index",18,22,13,19,33,0,24
22,63,"IT","No",0.577562952042,"lcmd",1,"Index","Middle",18,22,13,19,33,0,24
22,64,"IT","Yes",0.620543956757,"lcmd",1,"Index","Index",18,22,13,19,33,0,24
22,65,"IT","No",0.62702999115,"lalt",1,"Middle","Index",18,22,13,19,33,0,24
22,66,"IT","Yes",0.432747030258,"lalt",1,"Middle","Middle",18,22,13,19,33,0,24
22,67,"IT","No",0.651796960831,"lcmd",1,"Index","Middle",18,22,13,19,33,0,24
22,68,"IT","Yes",0.49404091835,"lcmd",1,"Index","Index",18,22,13,19,33,0,24
22,69,"IT","No",0.799786090851,"lcmd",1,"Index","Middle",18,22,13,19,33,0,24
22,70,"IT","No",0.548392009735,"lalt",1,"Middle","Index",18,22,13,19,33,0,24
22,71,"IT","Yes",0.485657072067,"lalt",1,"Middle","Middle",18,22,13,19,33,0,24
22,72,"IT","Yes",0.527254962921,"lalt",1,"Middle","Middle",18,22,13,19,33,0,24
22,73,"IT","No",0.705539941788,"lalt",1,"Middle","Index",18,22,13,19,33,0,24
22,74,"IT","Yes",0.553802967072,"lcmd",1,"Index","Index",18,22,13,19,33,0,24
22,75,"IT","No",0.657800149918,"lcmd",1,"Index","Middle",18,22,13,19,33,0,24
22,76,"IT","No",0.622628068924,"lcmd",1,"Index","Middle",18,22,13,19,33,0,24
22,77,"IT","Yes",0.603952074051,"lcmd",1,"Index","Index",18,22,13,19,33,0,24
22,78,"IT","No",0.440383863449,"lcmd",0,"Middle","Index",18,22,13,19,33,0,24
22,79,"IT","Yes",0.457567882538,"lalt",1,"Middle","Middle",18,22,13,19,33,0,24
23,0,"IT","No",-20.6834481716,"lalt",1,"Middle","Index",24,19,23,6,32,1,20
23,1,"IT","Yes",0.485600090027,"lalt",1,"Middle","Middle",24,19,23,6,32,1,20
23,2,"IT","Yes",0.504119873047,"lcmd",1,"Index","Index",24,19,23,6,32,1,20
23,3,"IT","No",0.558394002914,"lcmd",1,"Index","Middle",24,19,23,6,32,1,20
23,4,"IT","Yes",0.666825962067,"lalt",1,"Middle","Middle",24,19,23,6,32,1,20
23,5,"IT","Yes",0.441301870346,"lcmd",1,"Index","Index",24,19,23,6,32,1,20
23,6,"IT","No",0.619178962708,"lcmd",1,"Index","Middle",24,19,23,6,32,1,20
23,7,"IT","No",0.455311155319,"lalt",1,"Middle","Index",24,19,23,6,32,1,20
23,8,"IT","No",0.536977958679,"lcmd",1,"Index","Middle",24,19,23,6,32,1,20
23,9,"IT","Yes",0.570318078995,"lcmd",1,"Index","Index",24,19,23,6,32,1,20
23,10,"IT","Yes",0.452025985718,"lalt",1,"Middle","Middle",24,19,23,6,32,1,20
23,11,"IT","No",0.555224084854,"lalt",1,"Middle","Index",24,19,23,6,32,1,20
23,12,"IT","Yes",0.434875154495,"lalt",1,"Middle","Middle",24,19,23,6,32,1,20
23,13,"IT","No",0.443195009232,"lalt",1,"Middle","Index",24,19,23,6,32,1,20
23,14,"IT","Yes",0.608369159698,"lcmd",1,"Index","Index",24,19,23,6,32,1,20
23,15,"IT","No",0.535084152222,"lcmd",1,"Index","Middle",24,19,23,6,32,1,20
23,16,"IT","Yes",0.558434057236,"lcmd",1,"Index","Index",24,19,23,6,32,1,20
23,17,"IT","No",0.583611059189,"lcmd",1,"Index","Middle",24,19,23,6,32,1,20
23,18,"IT","Yes",0.564150094986,"lalt",1,"Middle","Middle",24,19,23,6,32,1,20
23,19,"IT","No",0.507045936585,"lalt",1,"Middle","Index",24,19,23,6,32,1,20
23,20,"IT","No",0.478710031509,"lalt",1,"Middle","Index",24,19,23,6,32,1,20
23,21,"IT","No",0.829496955872,"lcmd",1,"Index","Middle",24,19,23,6,32,1,20
23,22,"IT","Yes",0.646647930145,"lcmd",1,"Index","Index",24,19,23,6,32,1,20
23,23,"IT","Yes",0.450729846954,"lalt",1,"Middle","Middle",24,19,23,6,32,1,20
23,24,"IT","Yes",0.436547899246,"lalt",1,"Middle","Middle",24,19,23,6,32,1,20
23,25,"IT","Yes",0.560861873627,"lcmd",1,"Index","Index",24,19,23,6,32,1,20
23,26,"IT","No",0.586639070511,"lalt",1,"Middle","Index",24,19,23,6,32,1,20
23,27,"IT","No",0.655227136612,"lcmd",1,"Index","Middle",24,19,23,6,32,1,20
23,28,"IT","No",0.697380971909,"lcmd",1,"Index","Middle",24,19,23,6,32,1,20
23,29,"IT","Yes",0.456820106506,"lcmd",1,"Index","Index",24,19,23,6,32,1,20
23,30,"IT","No",0.484209060669,"lalt",1,"Middle","Index",24,19,23,6,32,1,20
23,31,"IT","Yes",0.54216299057,"lalt",1,"Middle","Middle",24,19,23,6,32,1,20
23,32,"IT","No",0.528046989441,"lalt",1,"Middle","Index",24,19,23,6,32,1,20
23,33,"IT","No",0.546156930923,"lcmd",1,"Index","Middle",24,19,23,6,32,1,20
23,34,"IT","Yes",0.437849807739,"lalt",1,"Middle","Middle",24,19,23,6,32,1,20
23,35,"IT","Yes",0.529176855087,"lcmd",1,"Index","Index",24,19,23,6,32,1,20
23,36,"IT","Yes",0.736450958252,"lcmd",1,"Index","Index",24,19,23,6,32,1,20
23,37,"IT","No",0.544232130051,"lalt",1,"Middle","Index",24,19,23,6,32,1,20
23,38,"IT","Yes",0.483100175858,"lalt",1,"Middle","Middle",24,19,23,6,32,1,20
23,39,"IT","No",0.545773124695,"lcmd",1,"Index","Middle",24,19,23,6,32,1,20
23,40,"IT","Yes",0.509337997437,"lalt",1,"Middle","Middle",24,19,23,6,32,1,20
23,41,"IT","Yes",0.542637872696,"lcmd",1,"Index","Index",24,19,23,6,32,1,20
23,42,"IT","No",0.457974910736,"lcmd",1,"Index","Middle",24,19,23,6,32,1,20
23,43,"IT","No",0.524440002441,"lalt",1,"Middle","Index",24,19,23,6,32,1,20
23,44,"IT","No",0.433067035675,"lalt",1,"Middle","Index",24,19,23,6,32,1,20
23,45,"IT","No",0.582888841629,"lcmd",1,"Index","Middle",24,19,23,6,32,1,20
23,46,"IT","Yes",0.551708984375,"lalt",1,"Middle","Middle",24,19,23,6,32,1,20
23,47,"IT","Yes",0.549221897125,"lcmd",1,"Index","Index",24,19,23,6,32,1,20
23,48,"IT","No",0.425316095352,"lalt",1,"Middle","Index",24,19,23,6,32,1,20
23,49,"IT","No",0.790456962585,"lcmd",1,"Index","Middle",24,19,23,6,32,1,20
23,50,"IT","Yes",0.568948030472,"lcmd",1,"Index","Index",24,19,23,6,32,1,20
23,51,"IT","Yes",0.408565044403,"lalt",1,"Middle","Middle",24,19,23,6,32,1,20
23,52,"IT","Yes",0.440991973877,"lcmd",1,"Index","Index",24,19,23,6,32,1,20
23,53,"IT","No",0.657210016251,"lcmd",1,"Index","Middle",24,19,23,6,32,1,20
23,54,"IT","Yes",0.609792089462,"lalt",1,"Middle","Middle",24,19,23,6,32,1,20
23,55,"IT","No",0.494414949417,"lalt",1,"Middle","Index",24,19,23,6,32,1,20
23,56,"IT","No",0.575661087036,"lcmd",1,"Index","Middle",24,19,23,6,32,1,20
23,57,"IT","Yes",0.57896194458,"lcmd",1,"Index","Index",24,19,23,6,32,1,20
23,58,"IT","No",0.430018091202,"lalt",1,"Middle","Index",24,19,23,6,32,1,20
23,59,"IT","Yes",0.512454128265,"lalt",1,"Middle","Middle",24,19,23,6,32,1,20
23,60,"IT","No",0.527662992477,"lcmd",1,"Index","Middle",24,19,23,6,32,1,20
23,61,"IT","Yes",0.515714025497,"lcmd",1,"Index","Index",24,19,23,6,32,1,20
23,62,"IT","Yes",0.469373083115,"lalt",1,"Middle","Middle",24,19,23,6,32,1,20
23,63,"IT","No",0.520448112488,"lalt",1,"Middle","Index",24,19,23,6,32,1,20
23,64,"IT","Yes",0.470507097244,"lalt",1,"Middle","Middle",24,19,23,6,32,1,20
23,65,"IT","Yes",0.620820045471,"lcmd",1,"Index","Index",24,19,23,6,32,1,20
23,66,"IT","No",0.511261129379,"lalt",1,"Middle","Index",24,19,23,6,32,1,20
23,67,"IT","No",0.46556096077,"lcmd",1,"Index","Middle",24,19,23,6,32,1,20
23,68,"IT","Yes",0.589130115509,"lcmd",1,"Index","Index",24,19,23,6,32,1,20
23,69,"IT","Yes",0.478645944595,"lalt",1,"Middle","Middle",24,19,23,6,32,1,20
23,70,"IT","No",0.464046907425,"lalt",1,"Middle","Index",24,19,23,6,32,1,20
23,71,"IT","No",0.454160022736,"lcmd",1,"Index","Middle",24,19,23,6,32,1,20
23,72,"IT","Yes",0.468632984161,"lalt",1,"Middle","Middle",24,19,23,6,32,1,20
23,73,"IT","Yes",0.686496019363,"lcmd",1,"Index","Index",24,19,23,6,32,1,20
23,74,"IT","No",0.492779111862,"lcmd",1,"Index","Middle",24,19,23,6,32,1,20
23,75,"IT","No",0.433732891083,"lalt",1,"Middle","Index",24,19,23,6,32,1,20
23,76,"IT","No",0.55104393959,"lcmd",1,"Index","Middle",24,19,23,6,32,1,20
23,77,"IT","No",0.616486120224,"lalt",1,"Middle","Index",24,19,23,6,32,1,20
23,78,"IT","Yes",0.480338144302,"lalt",1,"Middle","Middle",24,19,23,6,32,1,20
23,79,"IT","Yes",0.418969011307,"lcmd",1,"Index","Index",24,19,23,6,32,1,20
24,0,"II","No",0.527188014984,"lcmd",1,"Index","Middle",18,18,20,12,32,0,23
24,1,"II","Yes",0.647230148315,"lalt",1,"Middle","Middle",18,18,20,12,32,0,23
24,2,"II","No",0.449664115906,"lalt",1,"Middle","Index",18,18,20,12,32,0,23
24,3,"II","Yes",0.589393091202,"lcmd",1,"Index","Index",18,18,20,12,32,0,23
24,4,"II","Yes",0.622140884399,"lcmd",1,"Index","Index",18,18,20,12,32,0,23
24,5,"II","No",0.361922836304,"lalt",1,"Middle","Index",18,18,20,12,32,0,23
